userid;bookid
381052.0;442804,442803,439681,401711,439680
381071.0;434180,448995
381076.0;495259
381077.0;440462
381082.0;439000,450631
381089.0;442783,442786
381090.0;471501,466998,466998
381102.0;478119
381105.0;438933,439155,416677,445127
381107.0;439000,442783,442786,439877
381112.0;458605
381120.0;407143
381123.0;416099
381131.0;403777
381133.0;442683,442681,439761
381135.0;445127
381138.0;440017
381144.0;470048,506006
381145.0;438933
381149.0;440017
381153.0;400114
381156.0;463042
381157.0;427642
381161.0;414225
381165.0;438933,440017
381166.0;408298,408298
381173.0;439982,439989,442823,439985,442813,442817,442818
381176.0;438889,422854
381179.0;439979,439970,439990,442821,442814,439980
381184.0;442811,442820,439986,442816,442815
381189.0;442809,442810,439987
381192.0;442729,442723,442739
381198.0;401807
381199.0;475403
381205.0;450443
381211.0;438933,438933,416677,416677,440047,440047
381212.0;463807
381222.0;459110
381235.0;442845,413901
381244.0;461736
381253.0;485981
381271.0;420578,488031
381276.0;510097
381279.0;402788
381281.0;439048,439047
381284.0;442824,442825
381285.0;418539
381289.0;438933,438933,438933,416677,416677,416677,445127,445127,445127,442905,439760,439761,442907,442908,442722,442723,442725
381290.0;417002
381292.0;440355,442681,439979,413786,453386,501808,413552,413577,413580,421442,483808
381294.0;420363
381300.0;443838,443838,411497,465602,402854,448181,407536,407536,423347,423347,406128,434102
381301.0;442683
381302.0;466149
381303.0;470558
381305.0;484941
381307.0;439155,416677,416677
381313.0;442670,438952,438955,442671,442672,456649
381326.0;443838,405685,477009,431176,411497,485835,485835,445009,423347,497852,426039,438322,402035,402035,447366
381327.0;463994
381333.0;411167,464706,443838,491594,431176,448181,453703,468420,497852,406128,438322,434102
381342.0;405237,409369,411497,416629,407536,453703,468420,438322,434102,402035,415094
381344.0;456509,436705,416213
381352.0;422598
381353.0;411583
381355.0;405685,477009,455114,431176,448181,497852,406128,446692,446692,447366,431813,502797
381363.0;463128
381364.0;469520,503175
381366.0;411497,485835,407536,453703,423347,402035,446692,447366
381371.0;420344
381372.0;434016
381374.0;409624
381378.0;417745,410194,436645
381380.0;421052
381384.0;475149
381385.0;485567
381387.0;439138,442783,466573
381390.0;417745
381392.0;502740
381404.0;471541
381410.0;431360
381415.0;486336
381416.0;412852
381430.0;414601,474347
381431.0;415638,437549,437549
381434.0;442897,442898,508386,443163,443162,432679,449586
381441.0;438967,438965,439645,438960,439644
381446.0;438939
381453.0;502474
381455.0;428749
381463.0;442490,472885,509934
381465.0;436199
381466.0;402284
381467.0;438933,439155
381470.0;435717,412374
381473.0;430609
381481.0;445127,445127,439846,439847,439847,442696,442696
381487.0;480801,504567,452636
381492.0;407332,471539
381494.0;443755
381496.0;484967
381499.0;438965,442695,442801
381500.0;490578
381508.0;456015
381517.0;443286,443287,443288,439149,439943
381519.0;438933,439155,416677,445127
381522.0;500667
381523.0;404816
381529.0;432168
381534.0;443173,443171
381535.0;442681,439877
381541.0;421052
381546.0;419414
381550.0;439716
381555.0;439730
381557.0;502175
381562.0;446201
381567.0;442683,442681,439138
381595.0;418602
381604.0;433838
381605.0;416677,440047
381606.0;434784,499801
381612.0;438933,416677,416679,416678,442890,442889
381613.0;442800
381614.0;493295
381624.0;438933,416677,445127,438997,442678,442679,442680
381626.0;479295,430653
381633.0;439698
381634.0;439835,439836,447137,447139,447138,438997,442678,442679,442680
381638.0;494845
381641.0;486583
381644.0;439146,439149,439681,401711
381648.0;416677
381656.0;442697,400312
381658.0;494845
381659.0;439756,442792
381673.0;429053
381675.0;456718
381678.0;449494
381687.0;427340
381688.0;448697
381689.0;481606,456376
381693.0;508653
381695.0;427340
381696.0;445026,456376
381705.0;463002,505485,456015
381707.0;438933
381709.0;505179
381710.0;463002,463002,505485
381715.0;426355
381718.0;419986
381719.0;439155
381720.0;427608
381732.0;407604
381735.0;435005
381750.0;403070
381751.0;456015
381758.0;438933,445127
381765.0;456527,425777
381770.0;456015,467666
381776.0;463002,505485
381780.0;438955,442671,442672
381781.0;442682,442683,442681,439001,439001,439000,505485
381782.0;472325,486254
381783.0;409374
381784.0;440072
381788.0;439712,442790
381791.0;443288,439756,442676,439645,442792
381794.0;442764,420189
381806.0;485288
381807.0;432564
381813.0;400114
381816.0;439728,442701,442703,413522,413522
381824.0;443261
381827.0;399682,451622
381843.0;439840
381844.0;495287
381858.0;446698
381859.0;430807
381860.0;438933
381883.0;416677
381884.0;439645,439834
381886.0;420805
381890.0;434029
381898.0;445127
381899.0;486656,483109
381902.0;416677,416677,439761,401187,483832,401201,401190
381903.0;428963,437567,479517,483355
381906.0;442896
381907.0;471800
381912.0;452156
381913.0;399823
381915.0;408772,423228,423349
381916.0;413190,413204
381929.0;438933
381935.0;416677,401217
381939.0;442898,442825,438925,438928,442826,438929,492976
381940.0;440063
381941.0;408887,410090,471841
381945.0;429504,456603
381948.0;438933
381952.0;442696,439008
381954.0;446224,438380
381957.0;416677
381966.0;400836
381969.0;445127
381974.0;464461
381979.0;496168
381980.0;437702
381981.0;400114
381982.0;416677
381987.0;400114
381993.0;445127
382005.0;416677
382006.0;442906,442911
382007.0;470322
382014.0;432127
382016.0;437870
382017.0;434029
382022.0;438933
382024.0;440948,419696,418617
382025.0;438933
382028.0;406529,430509,459148
382033.0;443171,408899,439831
382038.0;508428
382043.0;442670,438955,435675
382044.0;437719
382047.0;439644
382050.0;443084,442670,438952,444712,419882
382058.0;402832
382059.0;438939
382063.0;443032,443037,443033
382064.0;508075
382066.0;430535
382067.0;441234
382074.0;399574
382085.0;422162,422480
382091.0;438939
382093.0;438933,439155,440047,445127
382094.0;400114
382098.0;439761,439822,401221,401183,401206,401208
382104.0;435967
382107.0;472568
382110.0;463028
382117.0;400114
382118.0;429117,476875,421932
382121.0;422995
382126.0;485633
382130.0;442947
382132.0;400114
382137.0;402072
382140.0;400114
382144.0;442682,442683,438939,442681,439001,439000,481901
382146.0;436320
382153.0;438933,439155,445127
382155.0;492582
382171.0;421462,477471
382173.0;448921
382189.0;466199,466199
382201.0;439818
382202.0;438933,442786
382203.0;442621
382207.0;464162
382213.0;475499,505912
382217.0;446520,467955
382219.0;423810
382230.0;442784,442786
382236.0;419696,418627
382238.0;439685,442700,439687,442699,442698
382243.0;407129
382244.0;412958
382246.0;418587
382250.0;437319
382253.0;439155
382254.0;442846
382256.0;430668,402072
382260.0;406672
382261.0;464639
382263.0;463002,505485,456015
382264.0;411102
382265.0;439155,437549
382270.0;435539
382272.0;478608
382279.0;399383
382290.0;454327
382291.0;410946
382297.0;482642
382301.0;460662
382302.0;504673
382313.0;420455,401379,470772,463090,495974
382315.0;501593
382321.0;439155,439803,442972,442973,454407,442709,439742,442708,439748,439746
382322.0;452748
382326.0;473060
382336.0;476008
382340.0;418649
382343.0;442695
382345.0;495572
382350.0;495477
382351.0;494697,411200,408544
382359.0;483137,459328
382370.0;450524,450524,476640,433222
382376.0;421052
382381.0;421228,438079,445164
382382.0;420548
382383.0;406439
382387.0;445127
382390.0;476013,476091,448862,476202,420386
382394.0;418003,450940
382403.0;418003,418003,450940,450940
382405.0;407642,435746,459894,418003
382414.0;438933,439155,416679,416678
382415.0;445127
382417.0;510600
382418.0;430821,436645,404101,464583,465479
382422.0;458492,490161
382424.0;400114
382426.0;478571
382427.0;419620
382429.0;438933
382434.0;439648,439657,439657
382438.0;400114
382441.0;400114
382445.0;400114
382448.0;439850
382450.0;400114
382454.0;400114
382461.0;400114
382462.0;432063
382469.0;400114
382474.0;400114
382475.0;399110
382476.0;439756,442897,442898,439755,442896
382490.0;417114
382502.0;400114
382504.0;400114
382505.0;493229,500372
382506.0;416678
382510.0;438933,440017
382511.0;438933
382514.0;438933,440017
382521.0;403281,479778
382522.0;403613
382527.0;438933,440017
382532.0;447137,447139
382543.0;438933
382549.0;416677
382553.0;416677
382556.0;438933
382557.0;416221
382558.0;439155
382559.0;420189
382562.0;435088,486175
382564.0;403070,443559,438304
382566.0;429500,441990,454010,419445,419445
382568.0;438933
382570.0;438933,442681,439010,439000
382584.0;496891
382590.0;438933,440047
382591.0;442713,442925,442921,439771,439769,407231
382596.0;503785
382598.0;442695,442971,442696,442972
382605.0;404480,440687
382615.0;440041
382617.0;443608
382628.0;416677,440047
382633.0;438933,439155,445127,439819
382637.0;438933,439155
382648.0;439155,416677
382672.0;438933,416677
382673.0;438933,439155,416677,445127
382675.0;438933,439155,416677,445127
382677.0;497009
382678.0;438933,439155,416677,445127
382679.0;438933,440047,445127
382681.0;438933,439155,416677,445127
382684.0;438933,439155,416677,445127
382686.0;439804,443028
382688.0;438933,445127
382690.0;438933,439155,416677,445127
382693.0;416677,445127
382695.0;439761,502308
382697.0;438933,439155,416677,445127
382698.0;438933,416677
382701.0;438933,439155,416677,445127
382702.0;438933,445127
382703.0;438933,439155,416677,445127
382704.0;416677
382706.0;445127
382707.0;438933,439155,416677,445127
382711.0;438933
382714.0;438933,439155,439155
382715.0;416677,445127
382716.0;438933,439155
382729.0;482212
382733.0;418037
382737.0;470902
382740.0;443212,443218,440808,443215,440811
382741.0;403164,463493,424160
382742.0;487993,399607,428708
382743.0;413769,483489,478203
382745.0;498115
382754.0;439155,416677,416679,440047
382761.0;506434,506434,491855
382762.0;439153,439152,442803
382768.0;471013,441422
382769.0;439001
382770.0;421979
382773.0;442675,438967,438965,442695,442696,442677,442676,442697,439645,423329,423329,439008,439008,439009,438960,470558,439644,460662,480283,474638,455673
382780.0;438939
382787.0;460416
382791.0;499937
382808.0;439155,416677,416679,440047
382812.0;443288,442683,416672,443089,416671
382822.0;488004,488004
382828.0;508438,508386,508390,507936,440999,441000
382838.0;438933,439155,416677,445127
382840.0;460621
382843.0;439818
382849.0;475667,442898,439008,418627
382852.0;438933
382854.0;440045,443178
382866.0;442511
382868.0;485334
382878.0;430807,443027,408836
382892.0;431817
382897.0;411547,442681,501049,469436
382901.0;439483
382907.0;491615
382912.0;457544,428298
382916.0;439000,443103,439819
382918.0;439153,442798
382921.0;410221,427354,409785,423246,419321,481959
382926.0;430807
382927.0;439138
382928.0;438933,438933,416677,416677,426681,437657,437657,437657,437657,437657,475973
382930.0;439008,431729
382936.0;507566,411490
382939.0;440045,443108,439829
382942.0;411028
382959.0;420296
382963.0;435975
382970.0;438933,439155,440047,445127
382975.0;491855,448585,485865
382980.0;438933,438933,439155,439155,445127,445127
382984.0;442670
382987.0;499030,503848
382988.0;442734
382989.0;400114
382990.0;419315
383000.0;473598,502068
383003.0;420707
383004.0;417716
383008.0;432256
383009.0;409896,440724,400828,491855,483943,434627
383010.0;422844,401711,400865,431828
383014.0;442764,439097
383016.0;435960
383017.0;400114
383022.0;414321,414293,414300,414281,414283,414302
383025.0;428963,401286,437567,483355
383026.0;400114
383031.0;454157,410005,486656,504084
383037.0;399002
383041.0;462564,494056,504206,481516,428985,408579,465040,447296,469622,454190,409326
383045.0;401286
383046.0;414764,405817
383057.0;483472
383059.0;400114
383061.0;478980
383062.0;480801,504567,452636
383068.0;497009
383076.0;468161,430901,430901
383077.0;400114
383080.0;464611,417464,466393,479936,497009
383082.0;407277,407287,407327,491761,407314
383090.0;483943,457453,457453
383091.0;400272
383096.0;422862,472741
383099.0;408242
383107.0;400114
383109.0;439146,442804,442803,439681,401711,439680
383111.0;401249
383116.0;439756,442682,442681,439001,439000,443089,416671
383123.0;505211
383124.0;442801,442800,439149,442797,442798
383127.0;447120,447121,438939,447138,438938,438937
383134.0;443288,443288,439756,439756,442682,442683,442683,442681,439001,442676,442676,439000,442792,442792,443089,443089,416671,416671
383137.0;468878
383143.0;443263,440357,445467
383145.0;429467
383149.0;470762
383150.0;424454
383151.0;472603,472566
383156.0;408182
383164.0;410256
383168.0;438563
383170.0;489130,461037,407616
383176.0;442764,442763,439096,466199,466199
383190.0;400195
383192.0;447724
383208.0;447130
383210.0;442770
383235.0;487898
383236.0;488604
383237.0;440084,440079,440081,470558
383238.0;490229
383241.0;438933,438933,438933,439155,439155,439155,445127,445127,445127,455795,509317
383242.0;411317
383243.0;441280
383248.0;438933,438933,416677,416677,440047,440047
383249.0;442763
383254.0;440063,440064,440065,440060
383259.0;434883,442248
383267.0;438949
383273.0;503849,420480
383297.0;448522,503729
383309.0;438462
383314.0;442013
383315.0;499469
383336.0;411345,439049
383343.0;496259
383344.0;426635
383349.0;409612
383361.0;446565
383372.0;448621,446374
383390.0;442893,442892,439750
383392.0;442681,439001,439000,439009
383398.0;438933,416677,445127
383401.0;442728,442742,442741,442722,442730,442737,442727,442731,442725,442743
383402.0;455020,443399
383403.0;416679
383406.0;418360,458166
383411.0;416677,440047,442760
383412.0;407805,453730
383416.0;492976,455678
383420.0;442971,439803,442972,442973
383425.0;410556
383437.0;501629
383440.0;507376
383441.0;483618
383449.0;410829
383453.0;429332,492976
383455.0;439818
383468.0;434407
383474.0;417338,412358,433611,444744,487587
383481.0;400114
383483.0;495259
383487.0;439753
383493.0;442718
383495.0;407260
383498.0;454181
383501.0;438549
383504.0;496298
383508.0;400114
383512.0;439047
383518.0;455057
383527.0;438933,439155,416677,445127
383529.0;471013,441422
383532.0;442682,442681,439001,439000
383537.0;438933,440017
383540.0;442905,407087
383541.0;445127
383546.0;400114
383550.0;446224,438380
383555.0;445127
383560.0;401900
383564.0;416677
383570.0;416677,440047,442907,439020,442704
383572.0;399565
383575.0;444340
383590.0;502145
383598.0;452647
383606.0;400114
383621.0;419070
383623.0;438933
383635.0;403070
383639.0;414941,414941
383640.0;442670,438952,438952,442671,442671,442672,442672,440271
383642.0;501792,504437,481142
383644.0;438933
383658.0;445127
383659.0;439841,443266
383662.0;499213
383665.0;438933
383675.0;435759
383676.0;416677
383685.0;438933
383689.0;463165,485397
383691.0;402947
383693.0;447139,447138
383710.0;439000
383722.0;439138
383739.0;438933,440040
383746.0;421877
383749.0;471259
383757.0;432256
383758.0;439213,467030,439256
383760.0;442947
383761.0;442801,442800,442797,442798,409896,440724
383770.0;433770
383776.0;505579
383787.0;438933,440040
383794.0;400828,491855,483943,434627
383799.0;450103,463031
383801.0;446215,467126,471268
383805.0;483302
383807.0;399565
383815.0;463220
383817.0;419414
383818.0;509529,498325
383823.0;508428,443111,443135,443134
383827.0;442947
383830.0;422094
383833.0;419470,450497
383837.0;443104
383840.0;442677,439645,442803
383841.0;415374
383846.0;444487,444487
383847.0;438933,416677
383849.0;440577,439008,439009,426226
383850.0;475727,507981,460617
383854.0;465381,426291
383855.0;442893,442683,442892,442894
